,State,Year,Quater,District,Transaction_count,Transaction_amount
1362,chhattisgarh,2022,1,495001.0,4183815,5693220429.873732
1363,chhattisgarh,2022,1,497001.0,2608953,4270065647.0031033
1364,chhattisgarh,2022,1,491001.0,1854312,2829231024.442624
1365,chhattisgarh,2022,1,490023.0,1719478,2432156635.443712
1366,chhattisgarh,2022,1,491441.0,1691392,2775775912.1836176
1367,chhattisgarh,2022,1,496005.0,1601573,2711974013.620237
1368,chhattisgarh,2022,1,495450.0,1580837,2356394521.081302
1369,chhattisgarh,2022,1,490006.0,1506932,1842102092.859753
1370,chhattisgarh,2022,2,492009.0,10025789,14968791943.376331
1371,chhattisgarh,2022,2,492001.0,5744280,8305059645.430582
1372,chhattisgarh,2022,2,495001.0,5047637,6711325493.698645
1373,chhattisgarh,2022,2,497001.0,3135705,4960730023.337443
1374,chhattisgarh,2022,2,491001.0,2225450,3310540189.1548705
1375,chhattisgarh,2022,2,491441.0,2038818,3271780605.9574466
1376,chhattisgarh,2022,2,490023.0,2019053,2822637782.1193137
1377,chhattisgarh,2022,2,496005.0,1915479,3114215340.965275
1378,chhattisgarh,2022,2,495450.0,1858110,2704576938.698612
1379,chhattisgarh,2022,2,494001.0,1760773,3011347187.158378
1380,chhattisgarh,2022,3,490025.0,27709655,34710838372.56677
1381,chhattisgarh,2022,3,492009.0,18534055,24688727453.17412
1382,chhattisgarh,2022,3,495001.0,7363455,9209001744.809237
1383,chhattisgarh,2022,3,492001.0,5867095,8079859406.743408
1384,chhattisgarh,2022,3,497001.0,3136275,4516205218.110838
1385,chhattisgarh,2022,3,491001.0,2646597,3636063295.406333
1386,chhattisgarh,2022,3,496005.0,2585964,3726179905.5455694
1387,chhattisgarh,2022,3,491335.0,2229725,2939210017.3994675
1388,chhattisgarh,2022,3,490023.0,2010684,2697551621.133429
1389,chhattisgarh,2022,3,491441.0,1999983,3010066819.409458
1390,chhattisgarh,2022,4,490025.0,30367292,39832838087.7527
1391,chhattisgarh,2022,4,492009.0,14547843,20802250141.53089
1392,chhattisgarh,2022,4,495001.0,8943347,11284431848.378153
1393,chhattisgarh,2022,4,491001.0,7147574,9554105321.34933
1394,chhattisgarh,2022,4,492001.0,6598984,9056995537.72467
1395,chhattisgarh,2022,4,497001.0,3746038,5374539443.774867
1396,chhattisgarh,2022,4,491441.0,2530455,3800881016.686203
1397,chhattisgarh,2022,4,496005.0,2431930,3586810453.649658
1398,chhattisgarh,2022,4,490023.0,2275958,3067299957.112148
1399,chhattisgarh,2022,4,494001.0,2186179,3377164484.485155
1400,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,396230.0,77416,87636730.73288153
1401,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,396210.0,31807,45382419.026559845
1402,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,396215.0,18076,17620423.0517951
1403,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,396235.0,15322,18170368.09382151
1404,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,362520.0,2681,3815255.60658864
1405,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,362571.0,1724,1778092.850357738
1406,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,362540.0,1020,628046.8778566738
1407,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,396220.0,335,413961.2749699699
1408,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,362570.0,168,213086.59438582064
1409,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396230.0,107488,158175937.8700928
1410,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396210.0,42931,72414096.31243189
1411,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396215.0,24403,31388224.686525453
1412,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396235.0,21154,28750904.67670025
1413,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,362520.0,3563,6593600.730532296
1414,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,362571.0,1690,2467269.461487418
1415,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,362540.0,881,1471603.4288316348
1416,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396220.0,371,605000.9332907782
1417,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,362570.0,145,204133.5562592716
1418,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396230.0,147182,231027621.23926872
1419,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396210.0,64474,105714782.7366016
1420,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396215.0,39682,54371575.11900766
1421,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396235.0,30669,42233803.974851705
1422,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,362520.0,4313,8991943.769468328
1423,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,362571.0,1576,3597045.1004293105
1424,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,362540.0,977,899273.6644538083
1425,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396220.0,481,507453.9523478975
1426,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,362570.0,221,296096.12174656213
1427,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,396230.0,205341,336872613.47805977
1428,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,396210.0,91229,159795360.8732372
1429,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,396215.0,54969,78880028.90316722
1430,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,396235.0,42234,62561669.93918641
1431,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,362520.0,5233,11360873.230397746
1432,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,362571.0,2903,5648464.117692966
1433,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,362540.0,1096,1951463.459502072
1434,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,396220.0,807,1388769.2838886275
1435,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,362570.0,270,291373.5157545934
1436,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,396230.0,320483,421520724.75977975
1437,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,396210.0,145955,208892938.21637568
1438,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,396215.0,112511,105539374.98606506
1439,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,396235.0,65730,84032725.73878577
1440,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,362520.0,7898,12394180.666337896
1441,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,362571.0,6300,7473792.769439252
1442,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,362540.0,1409,1601086.8457989504
1443,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,396220.0,1098,1444872.3283073723
1444,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,362570.0,430,470079.7390118655
1445,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,396230.0,229045,389519722.1058071
1446,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,396210.0,111236,202373380.58958167
1447,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,396215.0,71495,99056958.41760334
1448,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,396235.0,47528,75930562.7899149
1449,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,362520.0,21704,40627554.17800613
1450,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,362571.0,5655,12129857.247605044
1451,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,362540.0,1356,2309413.869195806
1452,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,396220.0,1222,2177268.816040336
1453,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,362570.0,415,316558.5513168012
1454,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,396230.0,321026,484826521.3424107
1455,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,396210.0,144490,226559294.0729215
1456,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,396215.0,90050,120472135.25551468
1457,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,396235.0,64662,94795355.50619672
1458,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,362520.0,9441,17692347.90566071
1459,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,362571.0,5425,12849978.093659405
1460,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,362540.0,1792,1826162.00302335
1461,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,396220.0,1320,1878034.1297022616
1462,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,362570.0,545,571645.5392825069
1463,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,396230.0,386314,614130571.5198164
1464,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,396210.0,174763,287041933.8727873
1465,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,396215.0,105431,153687707.37839586
1466,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,396235.0,79098,122229526.49969132
1467,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,362520.0,12820,25672376.285327867
1468,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,362571.0,6183,17904499.60168275
1469,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,362540.0,2000,2582867.811461056
1470,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,396220.0,1891,2859152.612099316
1471,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,362570.0,471,532626.4297780144
1472,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396230.0,441116,671365594.9261298
1473,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396210.0,197542,314823912.29752886
1474,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396215.0,118443,163946665.98593232
1475,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396235.0,94689,142512717.44225273
1476,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,362520.0,13048,24718258.57757958
1477,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,362571.0,7993,17911001.114005364
1478,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396220.0,2823,3508391.977673139
1479,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,362540.0,2496,3515244.917610649
1480,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,362570.0,429,461582.0538050597
1481,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396230.0,501163,685517651.4043604
1482,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396210.0,210060,293082598.2688558
1483,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396215.0,129647,144719463.21721458
1484,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396235.0,105952,133490801.71631072
1485,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362520.0,10170,14954548.269439694
1486,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362571.0,9711,22168457.78781229
1487,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362540.0,3421,4757967.554507175
1488,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396220.0,2464,2690937.083504408
1489,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362570.0,564,994028.5860516636
1490,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396230.0,612080,919516792.6168572
1491,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396210.0,240177,396068334.8469492
1492,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396215.0,133805,186062492.6397236
1493,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396235.0,123353,193598669.771908
1494,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,362520.0,11810,20980716.072129883
1495,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,362571.0,10355,24001049.88871453
1496,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,362540.0,3765,5593842.166783568
1497,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396220.0,2309,2678665.426005557
1498,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,362570.0,658,1288551.5702918216
1499,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396230.0,983398,1374632600.8369546
1500,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396210.0,386879,614498158.3519889
1501,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396215.0,203349,298144871.50685096
1502,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396235.0,195578,308847420.7804359
1503,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,362520.0,23557,51879988.881247215
1504,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,362571.0,12306,33140156.79102123
1505,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396220.0,6766,8729846.58144759
1506,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,362540.0,5159,9482020.15490168
1507,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,362570.0,799,1156036.9436559002
1508,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396230.0,1012000,1485582190.5625858
1509,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396210.0,436569,706553627.961648
1510,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396215.0,218763,324695232.2098592
1511,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396235.0,206428,339864373.41451025
1512,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,362520.0,26897,58721427.68946643
1513,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,362571.0,10526,27398296.95595396
1514,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396220.0,8876,12517102.553139005
1515,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,362540.0,4421,8927650.380544107
1516,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,362570.0,764,1373009.465799041
1517,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396230.0,1116145,1605778312.2955143
1518,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396210.0,483461,729957855.3925527
1519,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396215.0,244747,339007704.4311948
1520,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396235.0,234748,375901354.2322214
1521,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362520.0,22524,54226978.806524165
1522,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362571.0,12826,37078042.59425647
1523,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396220.0,4968,5114014.400972446
1524,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362540.0,4701,7722440.825679861
1525,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362570.0,963,2881758.439986662
1526,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396230.0,1638554,2161174008.8665886
1527,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396210.0,711442,1004074143.2475471
1528,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396215.0,358966,455842640.0651342
1529,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396235.0,340968,512051027.36675966
1530,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,362520.0,43817,99557825.15305984
1531,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,362571.0,13815,39646220.35437848
1532,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396220.0,13281,15342981.992130537
1533,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,362540.0,7258,15140901.551349916
1534,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,362570.0,1369,3109354.194559193
1535,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396230.0,2185292,2785135349.772399
1536,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396210.0,933996,1279955683.7605495
1537,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396235.0,466238,678788229.6586452
1538,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396215.0,460444,587732423.5031067
1539,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362520.0,56563,126385882.98313464
1540,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396220.0,22713,28100459.0672345
1541,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362571.0,20903,59141887.35630301
1542,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362540.0,9229,16955560.119017802
1543,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362570.0,1707,3643910.110268616
1544,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396230.0,2529505,3175914207.706642
1545,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396210.0,1063029,1377708092.467782
1546,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396235.0,548668,778923921.3410132
1547,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396215.0,542827,662238673.7185507
1548,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362520.0,61125,132959887.04473493
1549,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396220.0,23941,28860384.012318004
1550,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362571.0,22718,58151281.65762863
1551,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362540.0,9142,18522402.201508123
1552,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362570.0,1848,3769517.11221231
1553,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396230.0,3036361,3510648290.549227
1554,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396210.0,1265263,1555471670.5106633
1555,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396235.0,669168,874017854.4522531
1556,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396215.0,624136,726057284.614956
1557,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362520.0,86725,176999274.61440215
1558,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396220.0,34008,40143120.16860029
1559,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362571.0,29535,78134342.57242805
1560,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362540.0,12175,27561948.540993106
1561,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362570.0,2400,6125994.787314363
1562,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396230.0,3258977,3694118763.925285
1563,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396210.0,1611322,1870810815.31238
1564,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396235.0,740384,907966838.3406518
1565,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396215.0,676827,734945405.1022592
1566,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362520.0,110894,191476706.81357905
1567,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396220.0,29552,33066054.854626738
1568,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362571.0,24481,59886035.64910581
1569,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362540.0,10546,23234229.709624004
1570,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362570.0,2638,5142509.79192865
1571,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396230.0,3819682,4120308217.5601406
1572,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396210.0,1522368,1761568434.8514998
1573,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396235.0,870173,1013726732.5665324
1574,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396215.0,785689,825148911.4634712
1575,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362520.0,109260,191451169.9590057
1576,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396220.0,36803,42568939.969066985
1577,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362571.0,29723,68740047.95433974
1578,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362540.0,13387,30385356.51042488
1579,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362570.0,2500,5742935.246648394
1580,delhi,2018,1,110006.0,2636324,3714139312.238586
1581,delhi,2018,1,110011.0,490950,754671792.2704033
1582,delhi,2018,1,110092.0,195216,333413736.0888477
1583,delhi,2018,1,110059.0,162674,267828715.66707176
1584,delhi,2018,1,110044.0,136670,200394849.454202
1585,delhi,2018,1,110086.0,108360,143566310.06551883
1586,delhi,2018,1,110084.0,105336,139880045.8768048
1587,delhi,2018,1,110096.0,105018,161837400.85010183
1588,delhi,2018,1,110085.0,93946,174021234.45011505
1589,delhi,2018,1,110043.0,93278,144808343.38100114
1590,delhi,2018,2,110006.0,3069733,5237594871.124264
1591,delhi,2018,2,110011.0,579110,1109171854.775809
1592,delhi,2018,2,110092.0,271265,508731551.223848
1593,delhi,2018,2,110059.0,222069,442940056.4156143
1594,delhi,2018,2,110044.0,175649,307557163.6120768
1595,delhi,2018,2,110086.0,154443,247002745.70366603
1596,delhi,2018,2,110096.0,148029,252561673.53283533
1597,delhi,2018,2,110085.0,145585,317608662.4934295
1598,delhi,2018,2,110084.0,145583,230775723.5073164
1599,delhi,2018,2,110009.0,133952,226437628.78196448
1600,delhi,2018,3,110006.0,7198882,9029499185.157822
1601,delhi,2018,3,110011.0,812288,1413528410.8129315
1602,delhi,2018,3,110092.0,501827,749989156.376697
1603,delhi,2018,3,110059.0,361774,646462347.260273
1604,delhi,2018,3,110085.0,306100,512968657.979638
1605,delhi,2018,3,110009.0,302774,337973514.38677907
1606,delhi,2018,3,110096.0,290687,378809324.7329106
1607,delhi,2018,3,110044.0,272986,459575154.88730574
1608,delhi,2018,3,110017.0,258015,352574250.9440173
1609,delhi,2018,3,110086.0,245945,358303967.45790994
